repo_name,files,major_extension,major_files,major_avg_size,major_capped_avg_file,major_std_size,major_capped_std_file,major_extension_ratio
arashafiei/tmf,84,.cpp,81,2355.407407,2355.407407,2873.188502,2873.188502,0.964285714
ashafiei/tmf,84,.cpp,81,2355.407407,2355.407407,2873.188502,2873.188502,0.964285714
unity3d-jp/MeshSync,133,.cpp,81,9142.012346,9142.012346,9923.862588,9923.862588,0.609022556
BeeeOn/server,404,.cpp,337,2935.35905,2935.35905,3290.742942,3290.742942,0.834158416
yingjunwu/peloton,739,.cpp,593,8173.215852,8173.215852,10543.74446,10543.74446,0.802435724
NervanaSystems/ngraph,654,.cpp,593,19901.11467,8871.973019,260095.9449,20651.98067,0.906727829
pierreguillot/Camomile,85,.cpp,82,47794.69512,10091.93902,228137.9261,34377.71331,0.964705882
dolphinsmalltalk/Dolphin,110,.cpp,82,13318.63415,13318.63415,19537.95791,19537.95791,0.745454546
objectarts/Dolphin,110,.cpp,82,13284.39024,13284.39024,19418.74165,19418.74165,0.745454546
jgfoster/Dolphin,110,.cpp,82,13289.71951,13289.71951,19444.20187,19444.20187,0.745454546
nanoframework/nf-interpreter,445,.cpp,338,7562.094675,7562.094675,16830.48542,16830.48542,0.759550562
Eclo/nf-interpreter,445,.cpp,338,7562.094675,7562.094675,16830.48542,16830.48542,0.759550562
kmatheussen/radium,1514,.cpp,851,17391.23384,17347.7121,23765.61055,23431.13,0.562087186
GPUOpen-LibrariesAndSDKs/RadeonProRender-Baikal,95,.cpp,84,26154.89286,19174.27381,81789.16038,37208.83169,0.884210526
Pedals2Paddles/ardupilot,1151,.cpp,852,10319.01878,10319.01878,14066.32231,14066.32231,0.740225891
SeannyM/dolphin,2076,.cpp,1620,15672.97037,15319.3679,25728.00565,22432.98646,0.780346821
ROBO3D/CuraEngine,86,.cpp,85,16382.64706,16382.64706,24712.1115,24712.1115,0.988372093
beholdnec/dolphin,2077,.cpp,1621,15684.21653,15330.8322,25717.01704,22422.74649,0.780452576
TurboK234/dolphin,2077,.cpp,1621,15679.43738,15326.05305,25716.61514,22422.21017,0.780452576
spxtr/dolphin,2077,.cpp,1621,15697.77175,15344.38742,25721.70139,22428.33261,0.780452576
fmidev/himan,123,.cpp,86,11193.16279,11193.16279,12946.78338,12946.78338,0.699186992
nim65s/pinocchio,134,.cpp,86,5906.22093,5906.22093,6571.362714,6571.362714,0.641791045
quang-ha/lammps,3671,.cpp,3158,9869.096897,9817.563648,16792.62062,16109.67551,0.860256061
booto/dolphin,1304,.cpp,855,14030.0538,12679.35088,34513.24163,21202.36682,0.655674847
degasus/dolphin,2080,.cpp,1624,15678.48522,15325.75369,25705.32284,22415.78764,0.780769231
OrN/dolphin,2080,.cpp,1624,15680.76355,15328.03202,25705.14876,22415.62389,0.780769231
phma/bezitopo,89,.cpp,89,11759.48315,11065.94382,26429.86501,20463.17288,1
MRtrix3/mrtrix3,375,.cpp,345,10021.16522,9485.544928,24957.21478,19567.69538,0.92
mooltipass/moolticute,145,.cpp,90,11878.57778,10637.16667,32419.06123,22069.75059,0.620689655
nobrakal/hyperrogue,105,.cpp,90,54071.41111,43298.6,87372.84748,52554.02085,0.857142857
zenorogue/hyperrogue,105,.cpp,90,54071.41111,43298.6,87372.84748,52554.02085,0.857142857
andschwa/mesos,766,.cpp,602,20906.27409,19445.2392,40567.47593,30702.38402,0.785900783
rmackay9/rmackay9-ardupilot,1157,.cpp,858,10330.80186,10330.80186,14043.37221,14043.37221,0.741573034
virtualrobotix/ardupilot,1157,.cpp,858,10330.8007,10330.8007,14043.3726,14043.3726,0.741573034
ArduPilot/ardupilot,1157,.cpp,858,10330.80186,10330.80186,14043.37221,14043.37221,0.741573034
mbc07/dolphin,1307,.cpp,858,14008.53263,12662.55245,34463.82916,21181.98547,0.656465188
PurpleI2P/i2pd,99,.cpp,91,13484.12088,13484.12088,13601.45017,13601.45017,0.919191919
accosmin/nanocv,105,.cpp,91,4402.494505,4402.494505,3541.421552,3541.421552,0.866666667
chouquette/medialibrary,91,.cpp,91,8097.461538,8097.461538,9245.201498,9245.201498,1
tecnovert/particl-core,686,.cpp,347,18354.63977,16514.41787,42010.82529,29080.26719,0.505830904
particl/particl-core,686,.cpp,347,18354.02305,16513.99424,42008.89102,29080.26399,0.505830904
starlightknight/citra,371,.cpp,347,9678.507205,9678.507205,16103.54647,16103.54647,0.935309973
gsantovena/mesos,771,.cpp,603,21076.9602,19589.82421,40801.24497,30797.33135,0.782101167
llvm-mirror/clang-tools-extra,923,.cpp,859,5768.641444,5768.641444,8128.648229,8128.648229,0.930660888
rabbott99/dolphin,1314,.cpp,859,14020.60419,12676.19092,34456.83955,21191.76215,0.653729072
Paxxi/xbmc,2251,.cpp,1883,12639.46522,11508.23314,42618.10941,17941.70757,0.836517104
fritsch/xbmc,2251,.cpp,1883,12624.35635,11494.33351,42606.04288,17931.8233,0.836517104
stillwater-sc/universal,96,.cpp,92,6331.456522,6331.456522,5175.384408,5175.384408,0.958333333
lioncash/citra,372,.cpp,348,9677.574713,9677.574713,16098.6444,16098.6444,0.935483871
gfgtdf/wesnoth-old,1046,.cpp,604,12194.27649,12194.27649,14480.19274,14480.19274,0.577437859
JonnyH/dolphin,1315,.cpp,860,14040.82791,12697.97791,34442.20658,21189.58274,0.653992395
jcarpent/pinocchio,141,.cpp,93,6265.795699,6265.795699,6891.809481,6891.809481,0.659574468
Ebola16/dolphin,1324,.cpp,861,14104.45412,12763.16376,34443.31786,21215.68359,0.650302115
BlueSplash/dolphin,1320,.cpp,861,14089.66086,12748.3705,34440.90024,21210.82187,0.652272727
iwubcode/dolphin,1320,.cpp,861,14089.66086,12748.3705,34440.90024,21210.82187,0.652272727
Armada651/dolphin,1324,.cpp,861,14114.37979,12773.08943,34452.91956,21231.89603,0.650302115
mimimi085181/dolphin,1324,.cpp,861,14124.41347,12783.12311,34456.0267,21237.57203,0.650302115
yfiumefreddo/Pcf,1637,.cpp,861,4577.86295,4475.710801,12739.79863,10835.85791,0.525962126
Declipe/TrinityCore,1232,.cpp,1117,20975.28559,19169.83348,47411.52834,27562.53324,0.906655844
wwmm/pulseeffects,100,.cpp,94,6098.117021,6098.117021,5970.860048,5970.860048,0.94
makotech222/citra,374,.cpp,350,9702.36,9702.36,16107.91236,16107.91236,0.935828877
B3n30/citra-1,374,.cpp,350,9702.36,9702.36,16107.91236,16107.91236,0.935828877
chhsia0/mesos,777,.cpp,606,21194.24587,19654.83003,41278.19745,30921.72864,0.77992278
riking/dolphin,1319,.cpp,862,14022.66241,12682.92807,34408.45461,21174.10218,0.653525398
stenzek/dolphin,1321,.cpp,862,14054.73666,12715.00232,34413.78351,21184.79151,0.652535958
aserna3/dolphin,2082,.cpp,1630,15676.82638,15325.39325,25666.35294,22384.0997,0.782901057
spycrab/dolphin,2082,.cpp,1630,15677.20368,15325.77055,25666.35496,22384.10794,0.782901057
Montellese/xbmc,2247,.cpp,1886,12650.47879,11523.82768,42553.38955,17900.339,0.839341344
jdugge/QGIS,2931,.cpp,1886,14652.38123,13927.22481,32473.40908,21850.701,0.643466394
Ultimaker/CuraEngine,96,.cpp,95,15644.29474,15644.29474,24114.27445,24114.27445,0.989583333
apavlo/peloton,752,.cpp,607,8315.682043,8315.682043,10583.8677,10583.8677,0.807180851
MerryMage/dolphin,1322,.cpp,863,14053.12862,12714.9467,34403.97283,21188.94233,0.65279879
shuffle2/dolphin,1322,.cpp,863,14047.66049,12709.47856,34396.38925,21176.2809,0.65279879
aldelaro5/dolphin,1322,.cpp,863,14051.34647,12713.16454,34403.65643,21188.31591,0.65279879
LAGonauta/dolphin,1322,.cpp,863,14058.04519,12719.86327,34405.67361,21192.01456,0.65279879
beached/header_libraries,96,.cpp,96,5088.0625,5088.0625,9958.685211,9958.685211,1
AshamaneProject/AshamaneCore,1960,.cpp,1632,20710.76593,19077.19485,46848.71477,28617.63229,0.832653061
Adriqun/Ninja,151,.cpp,97,4015.876289,4015.876289,3885.609348,3885.609348,0.642384106
MeridianOXC/OpenXcom,362,.cpp,353,14791.07082,14675.15297,25213.1804,24341.81867,0.975138122
ohartenstein23/OpenXcom,361,.cpp,353,14695.73654,14579.8187,25199.36916,24327.05718,0.977839335
StoddardOXC/OpenXcom,362,.cpp,353,14791.07082,14675.15297,25213.1804,24341.81867,0.975138122
Jhon591/citra,377,.cpp,353,9758.280453,9758.280453,16079.86107,16079.86107,0.936339523
abudnik/mesos,780,.cpp,609,21232.05747,19647.08374,41666.68448,30971.56346,0.780769231
reneploetz/mesos,780,.cpp,609,21232.05747,19647.08374,41666.68448,30971.56346,0.780769231
kaysoky/mesos,780,.cpp,609,21193.43186,19645.16256,41394.31681,30966.9165,0.780769231
WohlSoft/PGE-Project,839,.cpp,609,8356.770115,8356.770115,10340.38371,10340.38371,0.725864124
dforsyth/mesos,780,.cpp,609,21201.98522,19644.67816,41453.51944,30965.71569,0.780769231
Wohlstand/PGE-Project,839,.cpp,609,8356.770115,8356.770115,10340.38371,10340.38371,0.725864124
Stevoisiak/dolphin,1330,.cpp,865,15103.73179,13368.67977,38570.73407,23204.08053,0.65037594
Craftyawesome/dolphin,1330,.cpp,865,15103.78728,13368.73526,38570.78532,23204.16988,0.65037594
Adriqun/Assassin-s-Genesis,147,.cpp,98,3724.081633,3724.081633,3694.83583,3694.83583,0.666666667
Wohlhabend-Networks/PGE-Project,840,.cpp,610,8275.657377,8275.657377,10312.7639,10312.7639,0.726190476
aliaspider/dolphin,1315,.cpp,866,13986.59469,12653.0485,34317.00923,21103.82776,0.658555133
wrxtasy/xbmc,2258,.cpp,1890,12666.75291,11540.28201,42536.27526,17904.00995,0.837023915
QMatrixClient/libqmatrixclient,99,.cpp,99,4133.848485,4133.848485,9440.046748,9440.046748,1
Fxrh/libqmatrixclient,99,.cpp,99,3959.717172,3959.717172,8770.777455,8770.777455,1
dyle/rpgmapper,99,.cpp,99,3356.535354,3356.535354,4816.679823,4816.679823,1
Dragios/Citra,392,.cpp,355,9709.549296,9709.549296,16129.24056,16129.24056,0.905612245
jroweboy/citra,392,.cpp,355,9709.546479,9709.546479,16129.24105,16129.24105,0.905612245
wwylele/citra,389,.cpp,355,9661.239437,9661.239437,16089.51975,16089.51975,0.912596401
mailwl/citra,392,.cpp,355,9709.546479,9709.546479,16129.24105,16129.24105,0.905612245
CaptV0rt3x/citra,392,.cpp,355,9717.692958,9717.692958,16141.80801,16141.80801,0.905612245
ironman771/xbmc,2252,.cpp,1891,12645.51507,11521.81703,42499.62831,17881.94577,0.839698046
lxde/lxqt-panel,100,.cpp,100,6731.48,6731.48,7098.860702,7098.860702,1
J5lx/pencil,103,.cpp,100,12167.43,10830.39,32659.86998,20759.50422,0.970873786
CandyFace/pencil,103,.cpp,100,12176.09,10839.05,32658.95869,20758.63393,0.970873786
scribblemaniac/pencil,103,.cpp,100,12167.66,10830.62,32659.85086,20759.48909,0.970873786
pencil2d/pencil,103,.cpp,100,12182.63,10845.59,32661.25943,20762.67883,0.970873786
chchwy/pencil2d,103,.cpp,100,12182.63,10845.59,32661.25943,20762.67883,0.970873786
ptrg/pencil,103,.cpp,100,12153.14,10816.1,32647.31085,20738.8094,0.970873786
ronie/xbmc,2259,.cpp,1892,12643.02061,11519.91649,42486.70378,17873.07208,0.837538734
jimfcarroll/xbmc,2259,.cpp,1892,12640.94609,11517.84197,42487.5458,17874.94317,0.837538734
asi1024/competitive-library,109,.cpp,101,1233.247525,1233.247525,1241.850155,1241.850155,0.926605505
asi1024/ContestLibrary,109,.cpp,101,1233.247525,1233.247525,1241.850155,1241.850155,0.926605505
CDrummond/cantata,364,.cpp,357,9724.837535,9724.837535,13129.59451,13129.59451,0.980769231
sepalani/dolphin,1334,.cpp,869,15097.93671,13370.87112,38500.56154,23181.66,0.651424288
starlightknight/dolphin,1334,.cpp,869,15114.68354,13387.61795,38505.07955,23190.41149,0.651424288
AdmiralCurtiss/dolphin,1334,.cpp,869,15089.42463,13362.35903,38501.07558,23181.87885,0.651424288
Helios747/dolphin,1334,.cpp,869,15097.93671,13370.87112,38500.56154,23181.66,0.651424288
Sintendo/dolphin,1334,.cpp,869,15091.13579,13364.0702,38501.77696,23183.17132,0.651424288
dolphin-emu/dolphin,1334,.cpp,869,15114.68354,13387.61795,38505.07955,23190.41149,0.651424288
JosJuice/dolphin,1334,.cpp,869,15108.65593,13381.59033,38503.40535,23187.18208,0.651424288
wynn1212/dolphin,1334,.cpp,869,15114.68239,13387.6168,38505.07981,23190.41184,0.651424288
lioncash/dolphin,2092,.cpp,1637,16366.89859,15572.47037,30685.39232,22848.50297,0.78250478
DanCooper/xbmc,2260,.cpp,1893,12656.57792,11531.06603,42509.40636,17885.06332,0.83761062
mapfau/xbmc,2260,.cpp,1893,12643.43899,11522.93608,42455.9094,17880.25122,0.83761062
holger-seelig/titania,1188,.cpp,1126,8470.19627,8332.596803,15095.51546,12620.24796,0.947811448
szellmann/visionaray,103,.cpp,103,6935.485437,6935.485437,9417.694665,9417.694665,1
facebook/redex,497,.cpp,359,11220.53203,10948.23677,19092.90042,15671.62225,0.722334004
citra-emu/citra-nightly,396,.cpp,359,9854.016713,9854.016713,16154.64307,16154.64307,0.906565657
citra-emu/citra,396,.cpp,359,9854.016713,9854.016713,16154.64307,16154.64307,0.906565657
leoetlino/dolphin,2094,.cpp,1639,16349.3734,15555.91458,30671.57286,22840.56408,0.782712512
maceyldn/Server,113,.cpp,104,7815.403846,7815.403846,8521.167727,8521.167727,0.920353982
bugobliterator/ardupilot,1243,.cpp,872,10101.96789,10101.96789,13463.30603,13463.30603,0.70152856
dgrat/ardupilot,1244,.cpp,872,10112.09518,10112.09518,13468.02415,13468.02415,0.70096463
bugobliterator/ardupilot-chibios,1244,.cpp,872,10101.96789,10101.96789,13463.30603,13463.30603,0.70096463
qt-labs/qbs,803,.cpp,618,5798.122977,5606.095469,18139.57255,15465.12869,0.769613948
libretro/dolphin,1339,.cpp,874,15060.57895,13343.39359,38386.66791,23106.98495,0.652725915
scanner-research/scanner,204,.cpp,107,7805.168224,7805.168224,13612.7997,13612.7997,0.524509804
newsboat/newsboat,122,.cpp,107,8128.121495,8128.121495,8664.124988,8664.124988,0.87704918
qtproject/qt-labs-qbs,804,.cpp,619,5792.633279,5598.924071,18169.94825,15467.53386,0.769900498
dut09/ardupilot,1295,.cpp,875,10334.096,10334.096,13681.88154,13681.88154,0.675675676
llvm-mirror/libcxx,6341,.cpp,6252,3134.414427,2651.62492,24648.85277,8076.640062,0.985964359
dimitry-ishenko-casparcg/Server,116,.cpp,109,8381.642202,8381.642202,9306.915349,9306.915349,0.939655172
aseprite/aseprite,789,.cpp,621,6029.449275,6029.449275,9726.143895,9726.143895,0.787072243
gammasoft71/Switch,1653,.cpp,877,4602.946408,4502.657925,12652.95305,10771.98403,0.530550514
citra-emu/citra-canary,403,.cpp,366,9791.997268,9791.997268,16026.2352,16026.2352,0.908188586
tumic0/GPXSee,113,.cpp,111,4409.846847,4409.846847,7418.098115,7418.098115,0.982300885
CasparCG/Server,120,.cpp,111,8513.081081,8513.081081,9820.887613,9820.887613,0.925
mojyt/cpptraj,579,.cpp,368,10290.8587,10290.8587,12188.70134,12188.70134,0.635578584
samdauwe/BabylonCpp,891,.cpp,881,6719.897843,6639.826334,15069.48898,13993.58212,0.988776655
HofiOne/xbmc,2263,.cpp,1905,12519.5601,11470.89344,41769.90734,17870.45508,0.841802917
angelblue05/xbmc,2263,.cpp,1905,12526.11759,11477.43045,41771.25644,17873.56776,0.841802917
Luca1991/Cxbx-Reloaded,187,.cpp,114,21791.35965,20753.35088,39184.29519,33610.54661,0.609625668
x1nixmzeng/Cxbx-Reloaded,188,.cpp,115,22421.23478,20976.66087,41816.05871,33521.40299,0.611702128
spectrecoin/spectre,166,.cpp,115,17685.08696,16268.58261,37012.12776,27682.1354,0.692771084
mltframework/shotcut,149,.cpp,115,10831.98261,10831.98261,20714.57095,20714.57095,0.771812081
mw46d/ardupilot,1275,.cpp,883,10094.55379,10094.55379,13444.49566,13444.49566,0.69254902
DroneBuster/ardupilot,1307,.cpp,883,10342.5855,10342.5855,13635.04139,13635.04139,0.675592961
blueshogun96/Cxbx-Reloaded,189,.cpp,116,22459.16379,20962.34483,42148.03656,33445.65673,0.613756614
ELENA-LANG/elena-lang,126,.cpp,116,19036.25862,17792.55172,39683.61183,31438.41462,0.920634921
smrg-lm/supercollider,443,.cpp,372,15101.92742,15026.72849,26587.13366,26074.76862,0.83972912
Stellarium/stellarium,505,.cpp,372,18844.19624,16971.53226,48842.47511,23875.81489,0.736633663
bithollow/ardupilot,1309,.cpp,884,10408.15158,10408.15158,13678.27001,13678.27001,0.675324675
ethomas997/ardupilot,1269,.cpp,884,10363.07919,10363.07919,13612.29283,13612.29283,0.696611505
clintbellanger/flare-engine,136,.cpp,117,12300.94872,12300.94872,11713.64066,11713.64066,0.860294118
dorkster/flare-engine,137,.cpp,117,12512.17949,12512.17949,12387.35815,12387.35815,0.854014599
samuelctabor/ardupilot,1271,.cpp,885,10401.91977,10401.91977,13617.20392,13617.20392,0.696302124
Mikegyver/rathena,148,.cpp,118,52081.0678,32173.4322,126485.869,48540.47322,0.797297297
hazimjauhari90/rathena,148,.cpp,118,52081.0678,32173.4322,126485.869,48540.47322,0.797297297
Gloomi/rathena,148,.cpp,118,52127.66949,32193.90678,126607.935,48584.91894,0.797297297
curieos/Slic3r,231,.cpp,118,14770.55085,14770.55085,22207.014,22207.014,0.510822511
hurtsky/rathena,148,.cpp,118,52124.70339,32199.23729,126573.8921,48578.06637,0.797297297
lordofhyphens/Slic3r,231,.cpp,118,14773.05932,14773.05932,22217.07158,22217.07158,0.510822511
cydh/rathena,148,.cpp,118,52064.25424,32205.09322,126379.8214,48599.25349,0.797297297
rathena/rathena,148,.cpp,118,52180.50847,32193.25424,126875.2153,48627.29193,0.797297297
ygorshenin/omim,3461,.cpp,1910,12085.14293,9583.358639,108971.7433,18128.97488,0.551863623
dorkster/flare-engine-next,139,.cpp,119,12691.84034,12691.84034,12451.53891,12451.53891,0.856115108
apache/incubator-trafodion,2813,.cpp,1655,31076.27553,26432.14441,66104.40979,41090.95294,0.588339851
gusano/supercollider,448,.cpp,376,14982.64628,14908.24734,26467.97844,25958.46371,0.839285714
brianlheim/supercollider,449,.cpp,376,14978.3617,14903.96277,26445.3146,25935.3423,0.837416481
snappizz/supercollider,449,.cpp,376,14992.0133,14917.61436,26470.51019,25961.07205,0.837416481
patrickdupuis/supercollider,449,.cpp,376,14992.0133,14917.61436,26470.51019,25961.07205,0.837416481
supercollider/supercollider,449,.cpp,376,14992.0133,14917.61436,26470.51019,25961.07205,0.837416481
electronic-structure/sirius,166,.cpp,121,5536.140496,5536.140496,11616.81142,11616.81142,0.728915663
dgoedkoop/QGIS,2962,.cpp,1913,14582.49608,13862.81495,32342.50224,21751.51132,0.6458474
enz/pentobi,125,.cpp,122,5630.590164,5630.590164,9178.216436,9178.216436,0.976
arescentral/antares,135,.cpp,122,9166.344262,9166.344262,11429.87392,11429.87392,0.903703704
sfiera/antares,135,.cpp,122,9166.344262,9166.344262,11429.87392,11429.87392,0.903703704
lekston/ardupilot,1299,.cpp,890,10164.44382,10164.44382,13546.62238,13546.62238,0.685142417
deeponion/deeponion,240,.cpp,123,14580.4878,14580.4878,22417.71306,22417.71306,0.5125
dirk-thomas/uncrustify,1720,.cpp,891,2156.710438,2128.546577,12595.23361,12161.53011,0.518023256
ILOVEPIE/Cxbx-Reloaded,197,.cpp,124,21811.80645,20349.20968,41670.78606,32887.10581,0.629441624
dronecore/DroneCore,136,.cpp,124,7240.177419,7240.177419,10737.49817,10737.49817,0.911764706
jarupxx/Cxbx-Reloaded,197,.cpp,124,21907.04032,20423.29839,41927.85116,33090.54701,0.629441624
PatrickvL/Cxbx-Reloaded,197,.cpp,124,21840.07258,20380.54032,41671.81619,32918.49874,0.629441624
tatsuy/ardupilot,1278,.cpp,892,10346.06166,10346.06166,13620.12183,13620.12183,0.697965571
sharescience/ardupilot,1301,.cpp,892,10210.46749,10210.46749,13598.55856,13598.55856,0.685626441
khancyr/ardupilot,1279,.cpp,893,10354.27212,10354.27212,13624.27443,13624.27443,0.69820172
alexrj/Slic3r,245,.cpp,126,14653.84921,14653.84921,21706.5829,21706.5829,0.514285714
toxa81/sirius,171,.cpp,126,5415.753968,5415.753968,11295.86715,11295.86715,0.736842105
5Pilow/LeekScript,136,.cpp,127,5770.637795,5770.637795,8721.113136,8721.113136,0.933823529
leek-wars/leekscript,136,.cpp,127,5804.102362,5804.102362,8781.825013,8781.825013,0.933823529
MaxKellermann/xbmc,2277,.cpp,1919,12462.65034,11420.75769,41643.07781,17846.54527,0.842775582
dfober/libmusicxml,130,.cpp,128,28693.8125,17904.52344,94660.46043,35634.95645,0.984615385
grame-cncm/libmusicxml,130,.cpp,128,28693.8125,17904.52344,94660.46043,35634.95645,0.984615385
dneto0/SPIRV-Tools,420,.cpp,385,19278.97922,18983.73247,29608.78212,27641.78136,0.916666667
mirkix/ardupilot,1320,.cpp,897,10423.05128,10423.05128,13932.86204,13932.86204,0.679545455
anthonyryan1/xbmc,2388,.cpp,1922,12492.1025,11394.11759,42067.92077,17833.63927,0.804857621
hluk/CopyQ,170,.cpp,131,12412.0916,11607.82443,28796.71252,21715.56341,0.770588235
m4r71n/CopyQ,169,.cpp,131,12411.36641,11607.09924,28799.11551,21718.72282,0.775147929
ChrisBird/ardupilot,1330,.cpp,899,10410.45384,10410.45384,13903.12734,13903.12734,0.67593985
caraka/gridcoinresearch,221,.cpp,132,15647.67424,14477.41667,34041.97486,24242.85988,0.597285068
01org/fastuidraw,134,.cpp,133,15009.07519,15009.07519,24077.28129,24077.28129,0.992537313
RadWolfie/Cxbx-Reloaded,207,.cpp,134,23767.58209,21834.93284,44520.19085,33327.17307,0.647342995
conan513/SingleCore_TC,1998,.cpp,1670,20379.42994,18776.87725,46531.75597,28403.40875,0.835835836
OPM/ResInsight,2950,.cpp,2182,14482.40926,10641.00962,133569.8004,17899.62312,0.739661017
tamlok/vnote,172,.cpp,135,15190.28889,15129.97778,22844.21438,22390.43722,0.784883721
emjotde/amunmt,156,.cpp,135,4567.888889,4567.888889,6614.508709,6614.508709,0.865384615
emjotde/amunn,156,.cpp,135,4567.888889,4567.888889,6614.508709,6614.508709,0.865384615
LebedevRI/rawspeed,141,.cpp,136,6693.639706,6693.639706,6127.846225,6127.846225,0.964539007
darktable-org/rawspeed,141,.cpp,136,6693.639706,6693.639706,6127.846225,6127.846225,0.964539007
