name,fork,language,contributors_count,forks_count,network_count,open_issues_count,stargazers_count,subscribers_count,watchers_count
MrAlex94/Waterfox,FALSE,,237,131,131,238,1094,96,1094
mrbigmouth/acgn-stock,FALSE,JavaScript,8,31,31,8,198,20,198
MRChemSoft/mrchem,FALSE,C++,7,10,10,16,12,7,12
mrdoob/three.js,FALSE,JavaScript,368,18163,18163,806,48285,2433,48285
mrniranjan/sssd,TRUE,C,88,0,73,0,0,1,0
mroonga/mroonga,FALSE,C++,23,27,27,21,133,30,133
mrozilla/mrozilla.cz,FALSE,JavaScript,1,1,1,1,2,1,2
mrpau/kolibri,TRUE,Python,41,0,150,0,0,5,0
MrSurly/micropython,TRUE,C,222,1,2219,0,4,4,4
mrtyler/gpii-infra,FALSE,Ruby,9,12,12,0,1,0,1
msau42/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
mschnitzer/open-build-service,TRUE,Ruby,133,0,264,0,0,1,0
msebire/intellij-community,TRUE,,201,2,2635,1,0,2,0
mseemann/angular2-mdl,FALSE,TypeScript,22,86,86,17,532,21,532
MSSedusch/azure-quickstart-templates,TRUE,Shell,358,0,6617,0,0,0,0
mstevetodd/EngineDriver,TRUE,Java,6,0,11,0,0,1,0
mtagle/airflow,TRUE,Python,335,1,3810,0,0,1,0
mtanino/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
mu-editor/mu,FALSE,Python,52,193,193,119,564,54,564
Mugen87/three.js,TRUE,JavaScript,373,1,18163,0,3,2,3
mujx/nheko,FALSE,C++,35,80,80,85,434,28,434
muldjord/skyscraper,FALSE,C++,2,17,17,7,131,10,131
Multiscale-Genomics/mg-process-fastq,FALSE,Python,5,3,3,15,1,5,1
murgatroid99/grpc,TRUE,C++,323,3,4423,0,2,3,2
murisi/L2,FALSE,Racket,2,7,7,0,106,5,106
muxi/grpc,TRUE,C++,347,0,4423,1,0,1,0
mvitz/homebrew-core,TRUE,Ruby,423,0,5673,0,0,1,0
mvo5/snappy,TRUE,Go,123,0,268,0,0,1,0
mvysny/vaadin-on-kotlin,FALSE,Kotlin,1,10,10,4,90,13,90
mweagle/Sparta,FALSE,Go,11,36,36,17,535,12,535
mwoodson/openshift-ansible,TRUE,Python,374,0,1825,0,0,0,0
myakura/WebFundamentals,TRUE,HTML,376,0,1967,0,0,1,0
MyEtherWallet/ethereum-lists,FALSE,JavaScript,410,573,573,14,176,17,176
MyEtherWallet/MyEtherWallet,FALSE,Vue,11,109,109,54,199,22,199
mylog00/flink,TRUE,Java,313,0,3546,0,0,1,0
mzikherman/metaphysics-1,TRUE,JavaScript,44,0,56,0,0,1,0
n1zea144/cbioportal,TRUE,JavaScript,65,0,203,0,0,1,0
n2n/rocket,FALSE,PHP,5,2,2,0,2,2,2
nabeelio/phpvms,FALSE,JavaScript,11,32,32,55,44,24,44
Nabile-Rahmani/osu-framework,TRUE,C#,48,0,157,0,0,1,0
nadavkav/moodle,TRUE,PHP,201,0,3560,0,1,1,1
NaderCHASER/cesium,TRUE,JavaScript,143,0,1609,0,0,1,0
nai888/langua,FALSE,JavaScript,6,1,1,8,5,1,5
nais/naisd,FALSE,Go,16,13,13,10,28,18,28
nak3/kubernetes,TRUE,Go,380,0,16475,0,0,1,0
nak3/nomad,TRUE,Go,270,1,809,0,0,1,0
nak3/openshift-ansible,TRUE,Python,373,1,1825,0,0,1,0
name1e5s/TranslateProject,TRUE,Shell,310,0,258,0,0,1,0
namhyung/uftrace,FALSE,C,30,161,161,98,1106,79,1106
namics/generator-nitro,FALSE,JavaScript,17,20,20,3,51,13,51
nandub/brew,TRUE,Ruby,407,0,3541,0,0,1,0
nandub/homebrew-core,TRUE,Ruby,421,0,5673,0,0,1,0
nanoframework/nf-interpreter,FALSE,C++,18,26,26,1,49,20,49
nansencenter/nansat,FALSE,Python,14,38,38,73,108,29,108
napatech/dpdk,FALSE,C,243,2,2,0,9,9,9
natanfelles/CodeIgniter4,TRUE,PHP,90,0,642,1,0,1,0
natecook1000/swift,TRUE,C++,406,0,7355,0,0,1,0
nathandunn/jbrowse,TRUE,JavaScript,37,0,158,0,1,1,1
nathawes/swift,TRUE,C++,403,2,7355,0,0,0,0
natinusala/RetroArch,TRUE,C,294,0,823,0,1,1,1
NativeScript/android-runtime,FALSE,C++,41,74,74,42,278,81,278
naveenbhaskar/gocd,TRUE,Java,114,0,760,0,0,2,0
nawawi/closure-compiler,TRUE,Java,260,0,872,0,0,1,0
nayutaco/ptarmigan,FALSE,C++,5,8,8,102,54,5,54
nbari/homebrew-core,TRUE,Ruby,422,0,5673,0,0,0,0
nbrown/rakudo,TRUE,Perl 6,217,0,317,0,0,0,0
ncave/Fable,TRUE,F#,91,0,196,0,0,1,0
ncave/FSharp.Compiler.Service,TRUE,F#,189,2,116,0,0,2,0
ncdc/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
NCI-Agency/anet,FALSE,Java,19,1,1,149,8,6,8
nckturner/kubernetes,TRUE,Go,375,0,16475,0,0,0,0
ncteisen/grpc,TRUE,C++,348,0,4423,0,0,1,0
ncw/rclone,FALSE,Go,194,987,987,728,12631,430,12631
ndebeiss/three.js,TRUE,JavaScript,369,0,18163,0,0,1,0
ndlib/usurper,FALSE,JavaScript,13,1,1,1,1,11,1
ndrmc/cats-web,FALSE,JavaScript,7,0,0,2,3,5,3
ndtrung81/lammps,TRUE,C++,63,0,580,0,0,1,0
Neamar/KISS,FALSE,Java,112,386,386,77,1116,111,1116
NeblioTeam/neblio,FALSE,C++,11,37,37,20,94,35,94
neersighted/tgstation,TRUE,DM,263,0,2027,0,1,1,1
neilLasrado/erpnext,TRUE,Python,239,0,1915,0,0,3,0
neilLasrado/frappe,TRUE,Python,213,0,843,0,0,1,0
neinteractiveliterature/intercode,FALSE,JavaScript,5,2,2,56,8,8,8
nellh/bids-validator,TRUE,JavaScript,27,0,46,0,0,1,0
nemerosa/ontrack,FALSE,Java,4,17,17,43,64,6,64
neo4j/neo4j-browser,FALSE,JavaScript,61,129,129,48,199,63,199
NeoAdonis/osu,TRUE,C#,81,0,570,0,0,1,0
neos/neos-development-collection,FALSE,JavaScript,131,149,149,395,199,22,199
neowu/core-ng-project,FALSE,Java,7,25,25,0,52,22,52
Nepomuceno/azure-quickstart-templates,TRUE,PowerShell,356,0,6617,0,0,1,0
nerosketch/djing,FALSE,Python,1,3,3,1,6,2,6
Netflix/lemur,FALSE,Python,80,186,186,75,1048,319,1048
netserva/sh,FALSE,Shell,1,3,3,0,2,1,2
neutronimaging/imagingsuite,FALSE,C++,3,0,0,90,1,2,1
NewSpring/Apollos,FALSE,JavaScript,8,3,3,5,23,5,23
nextstrain/augur,FALSE,Python,12,10,10,24,29,17,29
nextstrain/auspice,FALSE,JavaScript,16,11,11,52,29,16,29
nexxtv/amphtml,TRUE,JavaScript,425,0,2774,0,1,2,1
nezihyigitbasi/presto,TRUE,Java,263,0,2920,0,1,1,1
ngageoint/scale,FALSE,JavaScript,23,40,40,179,86,33,86
ngeiswei/atomspace,TRUE,C++,85,1,143,0,0,1,0
ngokevin/aframe,TRUE,JavaScript,263,1,2226,0,3,1,3
nhalloran/three.js,TRUE,JavaScript,372,0,18163,0,0,1,0
nhicher/ansible,TRUE,Python,389,0,14145,0,0,1,0
nhnb/stendhal,TRUE,Java,11,0,74,0,0,1,0
niboshi/chainer,TRUE,Python,186,0,1191,0,0,2,0
NickrenREN/kubernetes,TRUE,Go,377,0,16475,1,0,2,0
nicksardo/kubernetes,TRUE,Go,375,0,16475,0,0,0,0
nicolas-raoul/apps-android-commons,TRUE,Java,116,0,563,0,0,1,0
nikhita/kubernetes,TRUE,Go,380,2,16475,0,0,1,0
Niksok/Prebid.js,TRUE,JavaScript,362,0,854,0,0,0,0
nilaydshah/azure-quickstart-templates,TRUE,Shell,358,1,6617,0,1,2,1
nilebox/kubernetes,TRUE,Go,377,0,16475,0,0,0,0
NiLuJe/koreader,TRUE,Lua,89,0,607,0,3,1,3
nim65s/pinocchio,TRUE,C++,18,0,40,0,0,1,0
nimble-platform/frontend-service,FALSE,TypeScript,14,0,0,0,1,8,1
nimona/go-nimona,FALSE,Go,5,3,3,25,11,5,11
nishantmonu51/druid,TRUE,Java,255,1,1846,5,0,0,0
nishantmonu51/hive,TRUE,Java,159,0,2315,0,0,0,0
nismod/smif,FALSE,Python,4,5,5,0,6,4,6
nmarley/dash,TRUE,C++,365,0,21955,0,0,1,0
NMGRL/pychron,FALSE,Python,6,15,15,80,10,4,10
nnadeau/pybotics,FALSE,Python,4,8,8,35,54,3,54
nobme/obs-studio,TRUE,C,222,0,2530,0,0,0,0
noironetworks/neutron,FALSE,Python,297,1,1,5,0,39,0
noms-digital-studio/licences,FALSE,JavaScript,7,1,1,0,3,6,3
nongxiaoming/rt-thread,TRUE,C,159,0,1569,0,0,1,0
Nongzhsh/aspnetboilerplate,TRUE,C#,109,0,2444,0,1,1,1
nono/cozy-stack,TRUE,Go,38,0,73,0,0,0,0
nopy/XChange,TRUE,Java,225,0,1261,0,0,1,0
normanjaeckel/OpenSlides,TRUE,TypeScript,20,0,71,0,0,1,0
Normation/rudder-packages,FALSE,Shell,14,22,22,1,6,6,6
nortikin/sverchok,FALSE,Python,25,89,89,35,559,98,559
novoda/download-manager,FALSE,Java,33,49,49,12,418,57,418
nozzle/react-static,FALSE,JavaScript,138,505,505,19,6472,131,6472
npklein/easybuild-easyconfigs,TRUE,Python,128,0,350,0,1,1,1
npomfret/XChange,TRUE,Java,221,0,1261,0,0,1,0
nrizzio/Signal-Android,TRUE,Java,175,1,2848,0,0,1,0
nsnam/ns-3-dev-git,FALSE,C++,147,256,256,9,126,33,126
ntop/ntopng,FALSE,Lua,51,283,283,72,2355,129,2355
nucliweb/p5.js,TRUE,JavaScript,219,0,1465,0,0,0,0
nunit/nunit,FALSE,C#,139,546,546,355,1543,140,1543
nxhack/packages,TRUE,Makefile,360,0,1523,0,0,1,0
nycmeshnet/nycmeshnet.github.io,FALSE,HTML,19,15,15,17,17,17,17
nzlosh/st2,TRUE,Python,90,0,403,0,0,0,0
oat-sa/extension-tao-testqti,FALSE,JavaScript,38,8,8,14,6,30,6
obduk/cms,FALSE,Ruby,3,4,4,4,7,4,7
objective-audio/ui,FALSE,Objective-C++,1,0,0,0,1,1,1
OCA/account-financial-tools,FALSE,Python,67,352,352,157,105,91,105
OCA/sale-workflow,FALSE,Python,76,365,365,178,95,95,95
OceanPARCELS/parcels,FALSE,Jupyter Notebook,17,36,36,15,50,17,50
oci-pronghorn/GreenLightning,FALSE,Java,12,15,15,4,171,23,171
OCSInventory-NG/OCSInventory-ocsreports,FALSE,PHP,38,82,82,54,96,37,96
odacremolbap/kubernetes,TRUE,Go,377,0,16475,0,0,1,0
oestrich/ex_venture,FALSE,Elixir,10,43,43,4,355,25,355
offensive-security/kali-arm-build-scripts,FALSE,Shell,14,332,332,12,621,166,621
OGRECave/ogre,FALSE,C++,126,369,369,142,965,115,965
oilshell/oil,FALSE,Python,20,46,46,63,865,31,865
oinume/lekcije,FALSE,CSS,1,1,1,7,7,4,7
okfde/demokratielabore,FALSE,HTML,13,4,4,3,1,8,1
okfde/okfn.de,FALSE,HTML,58,23,23,16,11,35,11
olafbuitelaar/Prebid.js,TRUE,JavaScript,396,0,854,0,0,1,0
olafurpg/scalameta,TRUE,Scala,58,0,151,0,0,1,0
oleg-cherednik/hackerrank,FALSE,Java,1,1,1,0,0,0,0
oli414/OpenRCT2,TRUE,C++,230,0,721,0,0,1,0
oliexdev/openScale,FALSE,Java,56,102,102,21,347,37,347
olifolkerd/tabulator,FALSE,JavaScript,25,252,252,69,2105,97,2105
oliver-sanders/cylc,TRUE,Python,23,0,57,1,0,1,0
Olympic1/CKAN-meta,TRUE,,107,0,177,0,1,1,1
omarmhaimdat/uicstudents,FALSE,HTML,4,2,2,0,1,2,1
OmarTawfik/roslyn,TRUE,C#,291,0,2523,0,0,0,0
OmicsDI/ddi-web-app,FALSE,TypeScript,10,13,13,14,10,11,10
omindu/carbon-identity-framework,TRUE,Java,116,0,230,0,0,1,0
onap-sdc/sdc-ui,FALSE,TypeScript,22,24,24,31,6,8,6
ondrej-fabry/vpp-agent,TRUE,Go,26,0,42,3,0,1,0
ondrejholy/FreeRDP,TRUE,C,208,0,1233,0,0,1,0
one-pieces/DefinitelyTyped,TRUE,TypeScript,400,0,16208,0,0,1,0
onedata/oneclient,FALSE,C++,17,3,3,4,3,4,3
onedata/onepanel,FALSE,Erlang,16,1,1,0,1,3,1
onedata/op-worker,FALSE,Erlang,21,1,1,0,6,4,6
onitake/ansible,TRUE,Python,392,0,14147,0,0,0,0
OntimizeWeb/ontimize-web-ngx,FALSE,TypeScript,7,12,12,19,19,10,19
oors/oors,FALSE,JavaScript,1,1,1,28,11,2,11
open-austin/harris-county-bookings,FALSE,Python,5,3,3,7,4,4,4
open-campaign-logger/generator-library,FALSE,,4,9,9,16,27,10,27
openacs/openacs-core,FALSE,Tcl,30,15,15,2,31,13,31
OpenBazaar/openbazaar-go,FALSE,Go,52,216,216,213,732,51,732
OpenBfS/lada-client,FALSE,JavaScript,8,0,0,0,2,2,2
openbmc/openbmc-test-automation,FALSE,RobotFramework,31,24,24,102,22,29,22
opencart/opencart,FALSE,PHP,267,3599,3599,306,4589,653,4589
opencobra/cobratoolbox,FALSE,MATLAB,71,176,176,9,112,34,112
opencog/atomspace,FALSE,C++,85,143,143,101,235,64,235
opencog/link-grammar,FALSE,C,16,75,75,57,188,38,188
OpenCollective/opencollective-api,FALSE,JavaScript,25,46,46,13,112,15,112
opendaylight/netvirt,FALSE,Java,90,9,9,0,14,9,14
OpenDreamKit/OpenDreamKit.github.io,FALSE,JavaScript,70,37,37,18,10,47,10
openego/eDisGo,FALSE,Python,5,2,2,22,9,7,9
openego/eTraGo,FALSE,Python,19,5,5,31,7,6,7
openembedded/meta-openembedded,FALSE,BitBake,302,248,248,6,115,36,115
openfl/openfl,FALSE,Haxe,128,313,313,127,1346,149,1346
openfoodfoundation/openfoodnetwork,FALSE,Ruby,90,246,246,549,362,56,362
OpenGeoscience/geojs,FALSE,JavaScript,26,42,42,51,225,36,225
OpenLiberty/open-liberty,FALSE,Java,158,299,299,637,515,33,515
opennars/opennars,FALSE,Java,8,43,43,82,163,30,163
opennode/waldur-homeport,FALSE,TypeScript,17,6,6,0,10,5,10
openpgpjs/openpgpjs,FALSE,JavaScript,75,533,533,63,3807,196,3807
openradiation/openradiation-mobile,FALSE,TypeScript,6,1,1,0,6,5,6
opensalt/opensalt,FALSE,PHP,12,16,16,125,22,20,22
openshift/openshift-ansible,FALSE,Python,373,1825,1825,848,1410,158,1410
OpenSID/OpenSID,FALSE,PHP,25,293,293,247,209,56,209
opensim-org/opensim-core,FALSE,C++,51,117,117,535,198,49,198
opensingular/singular-core,FALSE,JavaScript,17,0,0,1,5,9,5
OpenSlides/OpenSlides,FALSE,TypeScript,20,71,71,143,209,18,209
openstack/cinder,FALSE,Python,292,747,747,0,483,146,483
openstack/ironic,FALSE,Python,335,229,229,0,268,57,268
openstack/kolla,FALSE,Python,310,409,409,0,798,154,798
openstack/neutron,FALSE,Python,299,1313,1313,0,1013,284,1013
openstack/openstack-ansible,FALSE,Python,186,525,525,0,1032,192,1032
openstack/puppet-tripleo,FALSE,Puppet,129,36,36,0,35,7,35
openstack/stackalytics,FALSE,Python,385,239,239,0,139,15,139
openstandia/keycloak-documentation-i18n,FALSE,Perl,15,2,2,7,21,2,21
openstreetmap/chef,FALSE,Ruby,24,38,38,11,38,25,38
openstreetmap/iD,FALSE,JavaScript,231,723,723,350,1783,151,1783
openthread/openthread,FALSE,C++,84,534,534,50,1771,212,1771
OpenVidu/openvidu,FALSE,JavaScript,7,68,68,28,192,33,192
openwrt/openwrt,FALSE,C,379,2112,2112,332,3427,392,3427
opesci/devito,FALSE,Python,21,35,35,39,94,21,94
opnfv/functest,FALSE,Python,74,20,20,1,16,11,16
opnsense/core,FALSE,PHP,93,266,266,180,785,104,785
oppia/oppia,FALSE,Python,255,880,880,424,877,145,877
Optiligence/MINGW-packages,TRUE,Shell,258,0,594,0,0,1,0
optimumtact/-tg-station,TRUE,DM,266,0,2027,0,1,1,1
Or3stis/apparatus,FALSE,JavaScript,2,72,72,4,183,25,183
orbea/RetroArch,TRUE,C,294,0,823,0,0,1,0
orbeon/orbeon-forms,FALSE,JavaScript,19,196,196,1287,381,44,381
orbingol/NURBS-Python,FALSE,Python,3,32,32,4,84,16,84
orfeotoolbox/OTB,FALSE,C++,27,83,83,6,206,38,206
orlandoc01/flow-typed,TRUE,JavaScript,469,0,1207,0,0,0,0
ORNL-CEES/DataTransferKit,FALSE,C++,12,19,19,39,31,10,31
ory/hydra,FALSE,Go,72,469,469,40,5619,176,5619
osbzr/gooderp_addons,FALSE,Python,31,649,649,34,933,372,933
OsirisNL/obs-studio,TRUE,C,232,0,2530,0,0,1,0
osmandapp/osmandapp.github.io,FALSE,HTML,23,21,21,4,4,14,4
ostcar/OpenSlides,TRUE,TypeScript,20,0,71,0,0,2,0
oterral/cesium,TRUE,JavaScript,154,0,1609,0,0,0,0
oVirt/ovirt-web-ui,FALSE,JavaScript,13,27,27,73,36,45,36
oVirt/vdsm,FALSE,Python,143,73,73,0,66,28,66
owid/owid-grapher,FALSE,TypeScript,8,44,44,38,231,18,231
oxaudo/force,TRUE,CoffeeScript,67,0,96,0,0,1,0
OxfamFairTrade/oftc,FALSE,PHP,1,0,0,4,2,1,2
oz123/gentoo,TRUE,Shell,393,0,907,0,0,0,0
p2pu/learning-circles,FALSE,Python,5,5,5,46,10,5,10
PabloPiaggi/plumed2,TRUE,C++,27,1,112,0,0,4,0
padre-lacroix/packages,TRUE,Makefile,359,0,1523,0,0,1,0
pailhead/three.js,TRUE,JavaScript,372,1,18163,0,0,1,0
PainfulMercy/WWE-Champions-Guide,FALSE,HTML,1,0,0,0,1,0,1
Palakis/obs-studio,TRUE,C,232,0,2530,0,0,1,0
pamil/Sylius,TRUE,PHP,363,2,1471,0,0,2,0
pan-/mbed,TRUE,C,346,1,1759,1,0,2,0
Panchen/XChange,TRUE,Java,238,0,1261,0,0,1,0
pandas-dev/pandas,FALSE,Python,407,7145,7145,2814,17895,970,17895
PanDAWMS/panda-bigmon-core,FALSE,JavaScript,4,6,6,0,0,22,0
pandigresik/OpenSID,TRUE,PHP,24,2,293,0,0,1,0
paninski-lab/yass,FALSE,Python,7,9,9,40,26,10,26
panopticoncentral/roslyn,TRUE,C#,295,0,2523,0,0,1,0
pantsbuild/pants,FALSE,Python,153,311,311,844,1072,71,1072
PapirusDevelopmentTeam/papirus-icon-theme,FALSE,Shell,45,151,151,39,2278,89,2278
paradajz/OpenDeck,FALSE,C++,1,17,17,0,108,28,108
paramsingh/listenbrainz-server,TRUE,Python,30,0,52,0,0,2,0
Paratii-Video/paratiisite,FALSE,PHP,11,6,6,9,5,5,5
Parbhat/cookiecutter-django-foundation,TRUE,Python,216,9,1303,0,40,3,40
parkera/swift,TRUE,C++,401,0,7355,0,0,0,0
part-up/part-up,FALSE,JavaScript,25,42,42,273,37,13,37
particl/particl-core,TRUE,C++,365,28,21969,2,76,30,76
pastewka/lammps,TRUE,C++,63,0,580,0,0,0,0
patrickdupuis/supercollider,TRUE,C++,144,0,420,0,0,1,0
patrykpiston/vue-storefront,TRUE,Vue,46,0,699,0,0,0,0
paulp/unison,TRUE,Scala,16,0,61,0,0,0,0
paulstapleton/flowable-engine,TRUE,Java,165,1,513,0,0,1,0
pault84/openstorage,TRUE,Go,32,0,64,0,0,1,0
paulvanbrenk/roslyn,TRUE,C#,289,0,2523,0,0,0,0
PavolVican/libyang,TRUE,C,28,0,96,0,0,1,0
PayBreak/basket,FALSE,PHP,12,1,1,1,1,12,1
pbauman/libmesh,TRUE,C,53,0,172,0,0,0,0
pbougue/navitia,TRUE,C++,51,0,87,0,0,5,0
pcdummy/lxd,TRUE,Go,118,0,487,0,0,0,0
pculture/unisubs,FALSE,Python,59,84,84,422,282,30,282
PDOK/data.labs.pdok.nl,FALSE,JavaScript,17,10,10,0,8,20,8
pdrados/cas,TRUE,Java,188,0,2543,0,0,1,0
PDXFinder/pdxfinder,FALSE,Java,4,1,1,0,1,4,1
pe7er/joomla-cms,TRUE,PHP,303,0,2823,0,0,1,0
peachpiecompiler/peachpie,FALSE,C#,16,95,95,9,1158,111,1158
peastman/deepchem,TRUE,Python,67,0,455,0,0,1,0
PECE-project/drupal-pece,FALSE,PHP,15,11,11,7,13,20,13
pedronis/snappy,TRUE,Go,123,0,268,0,0,1,0
PenguinF/sandra-three,FALSE,C#,1,0,0,5,3,1,3
pennedav/moodle,TRUE,PHP,200,0,3560,0,0,1,0
percy/percy-web,FALSE,JavaScript,18,24,24,4,114,11,114
perl6/doc,FALSE,Perl 6,248,221,221,229,195,155,195
pescobar/easybuild-easyconfigs,TRUE,Python,147,1,350,0,0,1,0
PeteDuncanson/Umbraco-CMS,TRUE,C#,260,0,1754,0,0,1,0
petermax2/libelektra,TRUE,C,34,0,45,0,0,1,0
petertseng/exercism-rust,TRUE,Rust,131,0,155,0,0,1,0
peti/stackage,TRUE,Shell,412,0,647,0,0,1,0
pfalcon/micropython,FALSE,C,226,9,9,20,25,26,25
pferraro/wildfly,TRUE,Java,310,0,1853,0,3,1,3
pg-irc/pathways-frontend,FALSE,TypeScript,6,3,3,84,8,12,8
pgagne/robottelo,TRUE,Python,46,0,69,0,0,0,0
pgandhi999/spark,TRUE,Scala,338,0,17972,0,0,0,0
PhantomBot/PhantomBot,FALSE,JavaScript,48,200,200,1,353,50,353
pharo-project/pharo,FALSE,Smalltalk,74,132,132,117,237,36,237
pharring/ApplicationInsights-dotnet,TRUE,C#,51,0,115,0,0,1,0
phenotips/phenotips,FALSE,Java,27,61,61,305,68,12,68
phenoxim/cinder,TRUE,Python,289,0,747,0,0,1,0
phenoxim/nova,TRUE,Python,319,0,2197,0,0,1,0
phetsims/area-model-common,FALSE,JavaScript,8,0,0,15,0,16,0
phetsims/equality-explorer,FALSE,JavaScript,11,1,1,2,0,18,0
phetsims/scenery,FALSE,JavaScript,18,3,3,274,22,21,22
phetsims/scenery-phet,FALSE,JavaScript,15,0,0,43,3,15,3
phetsims/sun,FALSE,JavaScript,17,2,2,101,0,11,0
philips/kubernetes,TRUE,Go,376,0,16475,0,0,0,0
philipto/swot,TRUE,Kotlin,450,0,6397,0,0,0,0
phoenixz/base,FALSE,PHP,10,1,1,0,1,3,1
phoronix-test-suite/phoronix-test-suite,FALSE,PHP,34,139,139,25,782,84,782
photonstorm/phaser,FALSE,JavaScript,399,5829,5829,164,23740,1310,23740
php-coder/kubernetes,TRUE,Go,378,0,16475,0,0,1,0
Phrozyn/MozDef,TRUE,Python,30,0,265,0,0,1,0
phusion/homebrew-core,TRUE,Ruby,421,0,5673,0,1,8,1
PI-Victor/kubernetes,TRUE,Go,376,0,16475,0,0,1,0
pierreguillot/Camomile,FALSE,C++,1,18,18,12,274,51,274
pieterlexis/pdns,TRUE,C++,141,1,482,0,0,3,0
pilor/azure-sdk-for-net,TRUE,C#,328,1,1283,0,1,4,1
ping035627/kubernetes,TRUE,Go,380,0,16475,0,0,1,0
pingcap/docs-cn,FALSE,TeX,107,412,412,54,1151,165,1151
PIVX-Project/PIVX,TRUE,C++,309,499,21969,50,352,133,352
pixelhumain/co2,FALSE,PHP,8,14,14,528,21,13,21
pixelpicosean/phaser,TRUE,JavaScript,360,0,5829,0,0,0,0
pjedrzejewski/Sylius,TRUE,PHP,362,1,1471,0,7,3,7
pkimes/benchmark-fdr,FALSE,Jupyter Notebook,8,0,0,0,9,9,9
pkocandr/pnc,TRUE,Java,29,0,36,0,0,1,0
pkq/homebrew-versions,TRUE,Ruby,409,0,778,0,0,1,0
pkviet/obs-studio,TRUE,C,209,4,2530,2,9,4,9
platformio/platformio-core,FALSE,Python,24,376,376,117,2834,156,2834
Plexxi/st2,TRUE,Python,92,2,403,0,2,15,2
pllim/astropy,TRUE,Python,273,1,1014,0,1,1,1
ploeh/ploeh.github.com,FALSE,HTML,252,202,202,7,55,10,55
plumed/plumed2,FALSE,C++,29,112,112,49,98,38,98
PMEAL/OpenPNM,FALSE,Python,19,60,60,61,105,23,105
pmuetschard/gapid,TRUE,Go,25,0,171,0,0,1,0
pnpm/pnpm,FALSE,TypeScript,49,129,129,250,5161,60,5161
politas/CKAN-meta,TRUE,,108,0,177,0,0,1,0
politas/NetKAN,TRUE,Perl,363,1,322,0,0,1,0
polyaxon/polyaxon,FALSE,Python,23,151,151,76,1785,57,1785
polymonster/pmtech,FALSE,C++,3,0,0,0,17,0,17
PopulateTools/gobierto,FALSE,Ruby,12,9,9,81,39,9,39
pospispa/kubernetes,TRUE,Go,375,0,16475,0,0,1,0
postmanlabs/newman,FALSE,JavaScript,64,475,475,61,3288,136,3288
postmanlabs/postman-docs,FALSE,HTML,40,31,31,29,39,15,39
powerblo/End-of-a-New-Beginning,FALSE,Lua,37,43,43,1,10,5,10
pozetroninc/micropython,TRUE,C,216,0,2217,1,2,1,2
practicalswift/swift,TRUE,C++,330,1,7355,0,3,4,3
pragmaware/ctags,TRUE,C,108,0,292,0,0,1,0
prasanna08/oppia,TRUE,Python,219,0,880,0,0,1,0
prateekbh/amphtml,TRUE,JavaScript,432,0,2774,0,0,1,0
pratikmshah/pratikmshah.github.io,FALSE,HTML,1,1,1,0,0,2,0
Praveen2112/presto,TRUE,Java,263,0,25,0,0,1,0
pravisankar/kubernetes,TRUE,Go,373,0,16475,0,0,1,0
prebid/Prebid.js,FALSE,JavaScript,411,854,854,77,766,179,766
precision/Marlin,TRUE,C,357,0,6565,0,0,1,0
predictive-technology-laboratory/sensus,FALSE,C#,10,33,33,29,29,14,29
prediqtiv/prediqtiv.github.io,FALSE,HTML,1,0,0,10,11,5,11
prestodb/presto,FALSE,Java,263,2920,2920,1451,8604,853,8604
primer/primer,FALSE,CSS,61,579,579,74,7954,203,7954
PrJared/sabbath-school-lessons,TRUE,CSS,24,0,42,0,0,0,0
prmr/JetUML,FALSE,Java,11,42,42,12,76,10,76
progmaticltd/homebox,FALSE,Python,3,9,9,16,88,8,88
programmfabrik/easydb-documentation,FALSE,Go,12,0,0,1,2,6,2
progsung/cesium,TRUE,JavaScript,162,0,1609,0,0,1,0
project-ncl/pnc,FALSE,Java,29,36,36,5,20,12,20
projectcalico/calico,FALSE,Ruby,94,281,281,117,870,74,870
propublica/facebook-political-ads,FALSE,HTML,16,24,24,11,168,28,168
ProteinsWebTeam/interpro7-client,FALSE,JavaScript,4,0,0,8,2,8,2
proversity-org/edx-app-ios,TRUE,Swift,31,0,136,5,1,6,1
proversity-org/edx-platform,TRUE,Python,234,1,2293,13,0,5,0
prusa3d/Slic3r,TRUE,C++,71,179,1123,562,996,171,996
prutseltje/ansible,TRUE,Python,381,0,14147,0,0,1,0
PRX/Infrastructure,FALSE,Python,7,2,2,32,24,10,24
pscedu/slash2-stable,FALSE,C,6,0,0,0,0,6,0
psh/apps-android-commons,TRUE,Java,115,0,563,0,0,1,0
psiinon/zaproxy,TRUE,Java,101,3,948,0,5,1,5
pso2club/mastodon,TRUE,Ruby,433,0,2915,0,0,0,0
psychopy/psychopy,FALSE,Python,99,427,427,185,585,72,585
PTFS-Europe/koha,TRUE,Perl,174,3,9,34,8,1,8
ptisserand/ansible,TRUE,Python,380,0,14147,0,0,1,0
ptkool/presto,TRUE,Java,258,0,2920,0,0,0,0
ptkool/spark,TRUE,Scala,339,0,17972,0,0,1,0
ptrg/pencil,TRUE,C++,35,0,140,0,0,0,0
ptteng/PPT,FALSE,HTML,165,45,45,0,23,18,23
pubkey/rxdb,FALSE,JavaScript,55,370,370,5,8535,192,8535
